ensembl_gene_id,gene_symbol,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000002769,Gnmt,1.955,2.596,5.196,4.701,5.8919999999999995,3.803,5.676,5.772
ENSMUSG00000002771,Grin2d,8.296,5.523,8.737,8.148,9.48,6.113,18.287,5.573
ENSMUSG00000002778,Kdelr1,5.774,5.736,13.981000000000002,26.577,26.179000000000002,2.64,11.699,27.169
ENSMUSG00000002781,Tmem143,503.4880000000001,547.0210000000001,505.941,480.6569999999999,524.023,557.39,499.213,578.6
ENSMUSG00000002791,Pdxk-ps,1,2,4.209,2,2,4,1,7
ENSMUSG00000002797,Ggct,283.007,304.8,318.515,311.468,267.82300000000004,283.961,277.84700000000004,296.15299999999996
ENSMUSG00000002799,Jag2,66.125,80.113,76.664,77.357,83.271000000000015,70.69,108.881,105.49000000000001
ENSMUSG00000002803,Btbd6,20.101,26.493000000000002,16.916,23.931,35.198,29.003999999999998,32.57,42.034
ENSMUSG00000002804,Nudt14,4.992,4.629,14.921,1.625,1.702,3.744,9.261,9.076
ENSMUSG00000002808,Epdr1,3686.106,3863.103,3454.486,3640.056,3702.451,3943.591,3624.028,3962.599
ENSMUSG00000002812,Flii,36.445,42.38700000000001,39.701,39.023,34.647,37.987,31.789,48.718
ENSMUSG00000002814,Top3a,3.198,6.049,1.646,4.156,0,2.277,1.19,0
ENSMUSG00000002820,Atg4d,407.188,457.972,480.158,394.83900000000006,479.84200000000004,500.471,518.223,472.57300000000004
ENSMUSG00000002825,Qtrt1,56.013000000000005,37.997,37.672,49.480000000000004,32.383,41.532000000000004,53.653999999999996,39.04900000000001
ENSMUSG00000002833,Hdgfl2,181.46699999999998,214.916,212.496,185.079,191.03799999999998,165.38899999999995,159.293,202.447
ENSMUSG00000002835,Chaf1a,12.815,7.914,13,6.539,4.061,10.646,5.005,14.18
ENSMUSG00000002844,Adprh,0,0,0,0,0,0,0,0
ENSMUSG00000002845,Tmem39a,221.20100000000002,185.001,189.92900000000003,170.228,198.24800000000002,146.012,167.701,221.308
ENSMUSG00000002846,Timmdc1,1.421,1.655,0,1.417,0,1.456,5.196,1.466
