ensembl_gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,neg_log10_padj
ENSMUSG00000000154,Slc22a18,7.694277923494665,-3.882648454458437,1.5917622898274677,-2.439213743956254,0.01471925917551712,0.06634410613782353,Not Significant,1.1781976528374467
ENSMUSG00000000157,Itgb2l,0.4769001375697687,-1.5755745777752248,2.0057775974741388,-0.7855180852350403,0.4321498709748915,0.6467781394609594,Not Significant,0.1892446672936481
ENSMUSG00000000167,Pih1d2,3.4731439371618507,1.13052161195318,1.0143751219252015,1.1145005309352831,0.26506451681061843,0.4854929838037281,Not Significant,0.3138170420017901
ENSMUSG00000000168,Dlat,11.071173711207,1.3317513109051655,1.0994183200462653,1.211323557760183,0.22577142350870627,0.43979798349830473,Not Significant,0.3567467662384542
ENSMUSG00000000184,Ccnd2,54.27391111227614,1.443989020488873,0.778705481343968,1.8543455196908232,0.06368974371089327,0.18563080204086785,Not Significant,0.7313499589012543
ENSMUSG00000000194,Gpr107,27.254575785571447,-1.27431964177658,0.4891215244289369,-2.6053231725272856,0.00917876385732566,0.0469478565518709,Downregulated,1.3283842310644234
ENSMUSG00000000197,Nalcn,4.446364561529142,-2.01299533338374,1.083353632996864,-1.8581147208739428,0.06315272478613099,0.1844990516253048,Not Significant,0.7340058618895033
ENSMUSG00000000204,Slfn4,2.148846302403338,0.4121992443300814,1.3684224509033402,0.30122221690967965,0.7632450494756053,0.8742566608032124,Not Significant,0.05836105019508539
ENSMUSG00000000214,Th,25.13072185293917,-7.896630054733834,1.4255850312180338,-5.539220658052839,3.038206397015157e-8,9.643465865292269e-7,Downregulated,6.015766852440198
ENSMUSG00000000223,Drp2,415.92277166936213,3.3147694104762535,0.7220001605675299,4.591092345285174,4.4093217756171696e-6,8.072862037972946e-5,Upregulated,4.092972469374509
ENSMUSG00000000248,Clec2g,0.5100129816101318,-3.2184543372275884,1.8300505848114887,-1.7586696039656835,0.07863364307272247,0.21424750123203665,Not Significant,0.6690842345504648
ENSMUSG00000000253,Gmpr,7.550036998470638,-3.0202530733002546,1.3093077865351268,-2.306755603503184,0.02106844853653531,0.08450394844075354,Not Significant,1.073122998198602
ENSMUSG00000000266,Mid2,62.3105128174603,4.262405021540083,0.9175155320932484,4.6455944040704145,3.3909865928404022e-6,6.4249027703956575e-05,Upregulated,4.192133440230155
ENSMUSG00000000276,Dgke,66.8194152763087,0.06474294106326967,0.47139440248859865,0.1373434659416338,0.8907593150886195,0.945018765753916,Not Significant,0.02455956738231824
ENSMUSG00000000282,Mnt,14.7126995160737,-8.98187832401596,1.4095098546231883,-6.3723416296490765,1.8616361989880156e-10,9.436689463900072e-9,Downregulated,8.025180336181046
ENSMUSG00000000290,Itgb2,15.22257724969695,2.094155270960986,1.0780484437485809,1.9425428264422024,0.0520714206408313,0.16047873171635507,Not Significant,0.7945825165941272
ENSMUSG00000000295,Hddc2,3.8768008949085857,-0.18597517958505505,1.25531791344389,-0.1481498651404115,0.8822244969136859,0.9414236327246984,Not Significant,0.026214903721045166
ENSMUSG00000000301,Pemt,3.3629746599932293,-1.3520104912920408,1.381764772224607,-0.9784664643862192,0.32784366975167034,0.5516623340137472,Not Significant,0.2583266674622644
ENSMUSG00000000303,Cdh1,234.5653857873151,0.11305277735446728,0.3433165481175657,0.32929603298863813,0.7419319422905812,0.8609776734192691,Not Significant,0.06500811037739149
ENSMUSG00000000308,Ckmt1,37.79539647645434,-4.919818115588805,0.6770948932930178,-7.266068854339621,3.700999915070778e-13,3.2437473449184846e-11,Downregulated,10.488952980287305
ENSMUSG00000000317,Bcl6b,1.8697193195411144,-0.3856760820529862,1.2677711573938828,-0.30421585142054214,0.7609634491224394,0.8728944065125677,Not Significant,0.05903828944741093
ENSMUSG00000000318,Clec10a,10.086934094269248,3.0910740087688824,0.8712582369062168,3.5478275875417737,3.8842239246629506e-4,0.0038071150511647,Upregulated,2.4194039985912092
ENSMUSG00000000320,Alox12,1.7176640462324468,-0.10379431705076612,1.2248225154843122,-0.08474233265521279,0.9324662403983188,0.965486721872019,Not Significant,0.015253694600656384
ENSMUSG00000000339,Rtca,7.57144811547537,-0.8552341490792253,1.1722635473221683,-0.7295579147136824,0.4656604549639166,0.6735861890445114,Not Significant,0.1716068260262939
ENSMUSG00000000346,Dazap2,1.5157207969579838,-0.3252827548249898,1.2529063253258088,-0.25962256574960024,0.7951549281019366,0.8917124840514513,Not Significant,0.049775153155485044
ENSMUSG00000000355,Mcts1,14.68210395961764,1.136006124097644,1.1217389785889031,1.0127187748496431,0.3111945074142829,0.5353396711691824,Not Significant,0.27137057217517624
ENSMUSG00000000359,Rem1,0.6968975584063583,-1.6835609680281065,2.3287347147328243,-0.7229509473006939,0.46971002130625145,0.6768280617044152,Not Significant,0.16952164348153922
ENSMUSG00000000374,Trappc10,27.86277795130167,-1.4322726546610207,1.0525275751485152,-1.3607934732341072,0.17357896508039158,0.3682183386347782,Not Significant,0.4338945858223381
ENSMUSG00000000378,Ccm2,27.49771935471159,-1.2328056073149545,0.9168192864111464,-1.3446549670008845,0.1787366836964044,0.3753660479968826,Not Significant,0.42554501204082157
ENSMUSG00000000384,Tbrg4,11.98614948114516,0.756539147540063,0.6576398762476984,1.1503851497823627,0.24998527378583685,0.46848530064568816,Not Significant,0.32930403113397244
ENSMUSG00000000386,Mx1,5.289230423722531,0.9657207300037172,1.117124803137462,0.8644698670117035,0.3873298266255327,0.6114875226403046,Not Significant,0.21361240028550385
ENSMUSG00000000392,Fap,18.38777636548726,2.377138257394273,1.053346284466798,2.256749079052931,0.02402375820609997,0.09274303928100829,Not Significant,1.032718675947841
ENSMUSG00000000399,Ndufa9,160.81715127358828,1.4032493780647604,0.7180042973205709,1.954374623245806,0.05065692955517538,0.15744094898354097,Not Significant,0.8028823011721775
ENSMUSG00000000416,Cttnbp2,91.39810593682876,2.3633116172125095,0.5591954428461998,4.226271239235601,2.3759557605852104e-5,3.5784211760033353e-4,Upregulated,3.446308544805725
ENSMUSG00000000420,Galnt1,100.9273314986174,3.605171689723569,0.4556819444760744,7.911596527855973,2.5410879749359e-15,3.558833004072598e-13,Upregulated,12.44869239050454
ENSMUSG00000000439,Mkrn2,45.36755995790792,0.6011509293159252,0.4772359809279949,1.259651311594267,0.20779517654281188,0.4171564169253878,Not Significant,0.3797010714764141
ENSMUSG00000000441,Raf1,67.19382621813196,1.3689073394936335,0.5090640339075098,2.6890670884487315,0.00716520173786211,0.03911513948323716,Upregulated,1.4076551167360642
ENSMUSG00000000486,Septin1,3.049596912793551,-0.10185261521419252,1.2251261569308711,-0.08313643018556467,0.9337430589988902,0.965686375107632,Not Significant,0.015163896022822644
ENSMUSG00000000530,Acvrl1,10.278889175910887,0.3049810814418851,1.1591174311375982,0.2631149124748871,0.7924620103030795,0.8910760836322831,Not Significant,0.05008521258381581
ENSMUSG00000000538,Tom1l2,73.55967621273511,2.2182664322323657,0.44165949270902777,5.0225716164869,5.098417658254048e-7,1.211265172337565e-5,Upregulated,4.916760769923664
ENSMUSG00000000555,Itga5,19.34287721315399,1.1674154815260702,0.6435642288099692,1.8139844156421925,0.06968012510244648,0.1976209811099656,Not Significant,0.7041669489358259
ENSMUSG00000000560,Gabra2,51.39799250279877,4.53400574029976,0.7598939584070531,5.966629541053707,2.4220446110971204e-9,9.940627202946943e-8,Upregulated,7.002586212968333
ENSMUSG00000000561,Wdr77,49.42749376717012,-0.4977202193954358,0.6896303206807609,-0.7217203253246128,0.4704664431565566,0.6775527912395066,Not Significant,0.16905686126416067
ENSMUSG00000000562,Adora3,1.6381541415149992,-1.979924650688003,1.4768505321401708,-1.3406398329415266,0.18003741793336484,0.3772067123110366,Not Significant,0.42342058769052343
ENSMUSG00000000563,Atp5pb,160.3917662570664,0.4258547086009776,0.7129619043940475,0.5973035950117351,0.5503047047127319,0.7369285360421464,Not Significant,0.13257462599086212
ENSMUSG00000000568,Hnrnpd,21.995242445149028,1.156810805117682,0.5622783468302167,2.057363246582547,0.03965129774109229,0.13339843482237215,Not Significant,0.8748492660116343
ENSMUSG00000000579,Dynlt1c,39.08668834130091,2.1691915861492914,1.061319252585442,2.0438634094924795,0.04096704280260595,0.13654005801604557,Not Significant,0.8647399169520205
ENSMUSG00000000581,C1d,30.6770110110127,1.8233583342184176,1.0892726528560082,1.673922804761214,0.09414577167747812,0.242676508647512,Not Significant,0.6149722618161181
ENSMUSG00000000600,Krit1,56.39700468698643,1.6687900395706003,0.7874390634752008,2.1192624508691984,0.0340682930934779,0.11919077045451902,Not Significant,0.9237573729167717
ENSMUSG00000000605,Clcn4,21.442291006079813,-0.00140180643488961,0.8508513880151056,-0.00164753381687464,0.9986854587988064,0.9995684047581068,Not Significant,1.8747989259555866e-4
ENSMUSG00000000627,Sema4f,24.700064325507196,-3.106007274121283,0.7699484911399811,-4.034045536633947,5.482468628514808e-5,7.455389020858225e-4,Downregulated,3.127529690211776
ENSMUSG00000000628,Hk2,0.6346408556831894,-3.0257152323409495,2.2781236692205535,-1.32816109731926,0.18412489308469973,0.3828185908410845,Not Significant,0.4170069797153426
ENSMUSG00000000631,Myo18a,60.04366317251629,-1.576513315134322,0.8810900847373452,-1.7892759689882154,0.07357038222835352,0.20493597795808416,Not Significant,0.6883817914424176
ENSMUSG00000000632,Sez6,63.9359292274278,-1.9382718274917656,0.5008536910060989,-3.8699361955349216,1.0886384062976888e-4,0.00134202838017732,Downregulated,2.8722382999464
ENSMUSG00000000673,Haao,0.6673038339426156,-1.2715326121006,1.5732609893257268,-0.8082146705014006,0.4189670138204735,0.6366380191126364,Not Significant,0.1961074294947931
ENSMUSG00000000693,Loxl3,1.041135195960666,-0.4264181326110618,1.3288638778813475,-0.3208892496129209,0.7482943210474426,0.864346428996642,Not Significant,0.06331215792960859
ENSMUSG00000000708,Kat2b,74.73525086303489,2.189151989847493,0.4533307124291086,4.829039660951342,1.3719308393325457e-6,2.8909429822517216e-5,Upregulated,4.538960473786845
ENSMUSG00000000711,Rab5b,4.221109239636035,0.5921955116612682,1.14889136468914,0.515449528007812,0.6062389303327573,0.7729998912717195,Not Significant,0.111820567168474
ENSMUSG00000000732,Icosl,4.157173245965376,0.13854112553618697,1.2383537138398075,0.1118752453259962,0.9109223247305126,0.9553224282059616,Not Significant,0.01985002615694786
ENSMUSG00000000738,Spg7,30.84462159201121,0.2933996939615242,0.6650136318902756,0.44119350324826706,0.6590729161405948,0.8062589433381342,Not Significant,0.09352545496646218
ENSMUSG00000000739,Sult5a1,2.2402560466354413,0.7625636504262628,1.2878410124610538,0.5921256141462756,0.5537664759655005,0.73946570026483,Not Significant,0.1310819657254872
ENSMUSG00000000743,Chmp1a,19.947402703920396,-0.7035004116310197,0.660443789891387,-1.0651934689956182,0.28678838847898463,0.50848606858353,Not Significant,0.29372094130599635
ENSMUSG00000000751,Rpa1,21.27751746117771,-1.905690856010656,0.7029017811996744,-2.7111765924936577,0.00670449088270229,0.03711512169580711,Downregulated,1.4304491111120818
ENSMUSG00000000753,Serpinf1,87.245774340172,1.9368788983138203,1.0124027317901718,1.9131506044921,0.05572877497837276,0.16880165174608563,Not Significant,0.7726233080616621
ENSMUSG00000000759,Tubgcp3,44.67499797891264,1.7224689487934632,1.034636993765966,1.664805104758398,0.09595164517942656,0.24622272379344728,Not Significant,0.6086718686967679
ENSMUSG00000000766,Oprm1,37.21135218016019,-1.1596222096978033,0.5458057936845634,-2.1246059003323476,0.03361951112247426,0.118290872467965,Not Significant,0.9270487650062902
ENSMUSG00000000776,Polr3d,5.7651854568560745,-1.1187586245472083,0.8643444147777756,-1.2943435572899988,0.19554677742215557,0.3998662579925165,Not Significant,0.39808524149267394
ENSMUSG00000000787,Ddx3x,18.185493958181976,-2.0276740697522153,0.7664106273568344,-2.645675826214956,0.00815279050905691,0.04302861657557816,Downregulated,1.3662426168096333
ENSMUSG00000000794,Kcnn3,5.181113979841612,0.8210880097480148,1.169175910096647,0.7022792743652592,0.4825050158333809,0.6868731677770595,Not Significant,0.16312344870431622
ENSMUSG00000000804,Usp32,30.98253491822682,-0.304454733148353,0.5151374662591189,-0.5910164821814948,0.5545093774438941,0.7398359745212435,Not Significant,0.13086455493977608
ENSMUSG00000000805,Car4,0.9398213429207214,-2.837144848054408,1.6042873487294025,-1.768476732239664,0.07698123867096265,0.2109671342777872,Not Significant,0.6757851964252505
ENSMUSG00000000823,Zfp512b,81.79728400987622,0.3713031582537911,0.5500269191569537,0.6750636111099817,0.4996353514867649,0.6984689134413501,Not Significant,0.15585291814151717
ENSMUSG00000000826,Dnajc5,40.769940359471995,3.2128150615704154,1.0246842948563506,3.1354194435280345,0.00171608552417775,0.01256089539113946,Upregulated,1.9009794012380896
ENSMUSG00000000827,Tpd52l2,16.579759468393252,2.175656673215944,0.7225971098375514,3.010884825854144,0.00260487636739784,0.01741704226836368,Upregulated,1.7590255941957755
ENSMUSG00000000838,Fmr1,44.369009897369835,1.842176778803893,0.7253165212854131,2.539824648608816,0.01109080591407758,0.05396439768722923,Not Significant,1.2678926658668146
ENSMUSG00000000881,Dlg3,14.3273769228304,2.309688564343409,1.0026807047136834,2.303513524779499,0.02124996708458768,0.08507852836336949,Not Significant,1.0701800308661065
ENSMUSG00000000884,Gnb1l,7.17529198721783,-0.5347372298959314,0.790402899053162,-0.6765375361559313,0.4986994224939792,0.69764510911139,Not Significant,0.15636544607320998
ENSMUSG00000000901,Mmp11,4.737454633925379,1.054701489797302,1.0630138576987125,0.9921803767267854,0.32110954319454355,0.5458394939024191,Not Significant,0.2629350444019897
ENSMUSG00000000902,Smarcb1,111.9815868765798,-0.7635638361412456,0.3577619570643465,-2.1342790116834927,0.03281994828090499,0.11620370654427543,Not Significant,0.9347800190536683
ENSMUSG00000000903,Vpreb3,3.811990299812871,-3.4083046814668054,1.9170145571491348,-1.7779232133403435,0.07541646710352023,0.20822070820707383,Not Significant,0.6814760807196544
ENSMUSG00000000915,Hip1r,3.167435042393389,-0.9068069937837402,1.3211649945283634,-0.6863692252968426,0.4924803057771306,0.6942771468505181,Not Significant,0.1584671299473358
ENSMUSG00000000916,Nsun5,8.396698752607941,1.1996371094554044,0.8124788487612159,1.4765148794759242,0.1398057237953905,0.3180808504036811,Not Significant,0.49746247617509587
ENSMUSG00000000934,Top1mt,0.6823437617502148,-2.7502241419079567,1.8542015949687856,-1.4832390120742265,0.138010919591355,0.31558295617716847,Not Significant,0.5008864599559164
ENSMUSG00000000938,Hoxa10,20.220348529683275,2.3839618743848474,1.039251484942467,2.293922028426857,0.02179497785086934,0.08672664736498537,Not Significant,1.061847442022335
ENSMUSG00000000942,Hoxa4,4.240971530082574,-1.9402923775398475,0.923389424717933,-2.1012720371283735,0.03561709294321578,0.12327597646715575,Not Significant,0.9091215487431401
ENSMUSG00000000948,Gm38393,127.74993603515702,-0.64590510210858,0.48168668771244894,-1.3409237136612835,0.1799452221019329,0.37712987384368385,Not Significant,0.42350906416931844
ENSMUSG00000000957,Mmp14,14.846724021101886,-2.3891437847009014,0.9565808268995236,-2.497586944581161,0.01250417976500306,0.05909593138399575,Not Significant,1.2284424182440299
ENSMUSG00000000958,Slc7a7,14.348435471814105,-2.4163138203768706,1.3613221722092594,-1.77497573293432,0.07590189416719087,0.20889935823770017,Not Significant,0.6800628942190865
ENSMUSG00000000959,Oxa1l,11.083498922250955,1.0479363752826352,0.7305761306838253,1.434397226065623,0.15145893880439731,0.3362036184771659,Not Significant,0.47339761666630015
ENSMUSG00000000976,Heatr6,24.827372732904305,0.2014650455888524,0.6813246129908506,0.2956961215660029,0.7674621593538465,0.8769434267455437,Not Significant,0.05702842287652186
ENSMUSG00000001016,Ilf2,56.998549159571105,-0.505632987836435,0.41099518221286785,-1.2302649999788833,0.21859788625984936,0.4305715941481882,Not Significant,0.3659546250272117
ENSMUSG00000001017,Chtop,4.791940149087104,-1.7595580884097586,0.9611225377818082,-1.8307323148104235,0.06714050730944227,0.19234580172896945,Not Significant,0.7159172884621311
ENSMUSG00000001018,Snapin,95.5537305230614,0.9753037898939806,0.5680148887325136,1.7170391291508298,0.08597202280461518,0.2284236123216697,Not Significant,0.6412590047564448
ENSMUSG00000001021,S100a3,1.2976167930926146,0.20173079017491477,1.3618766764992245,0.1481270614704074,0.8822424930598554,0.9414236327246984,Not Significant,0.026214903721045166
ENSMUSG00000001025,S100a6,92.64552327030646,-1.517764643314101,0.7366931049547246,-2.060240055331289,0.03937559740679316,0.13273513147613625,Not Significant,0.8770141156665884
ENSMUSG00000001027,Scn4a,14.336343245293904,-0.5907313780262731,0.8578707949950577,-0.6886018051584054,0.49107388478161174,0.6935480533068089,Not Significant,0.15892344293533817
ENSMUSG00000001034,Mapk7,48.326625062436214,0.2486984272086661,0.5581535744534322,0.4455734740249621,0.6559053750726613,0.8041218771195834,Not Significant,0.09467812221040482
ENSMUSG00000001036,Epn2,10.635504012965097,-1.9847576395304716,1.3390609230547286,-1.482201149595755,0.13828678079393292,0.3159478501657549,Not Significant,0.500384595401516
ENSMUSG00000001039,B9d1,1.813845701126312,0.26700791255622996,1.162014560512289,0.22978017800268885,0.8182625882920627,0.9045566980183636,Not Significant,0.04356420617864644
ENSMUSG00000001052,Sec24b,21.185544601920583,0.6580073031393222,0.6518584173447556,1.0094328547901754,0.31276708838098644,0.5367535239585272,Not Significant,0.270225095600202
ENSMUSG00000001054,Rmnd5b,15.562835520034971,-0.41707620292095854,0.8634671936965549,-0.4830249556273589,0.629078016867758,0.7871442257666476,Not Significant,0.10394568604510288
ENSMUSG00000001056,Nhp2,11.56319429661394,0.6306148813528901,1.1541583755973643,0.5463850496484065,0.5848012846707816,0.7592970899601039,Not Significant,0.11958826457182756
ENSMUSG00000001062,Vps9d1,28.63508029460403,1.019293283538956,1.0500242322070577,0.9707331052698586,0.33168120184549094,0.5556652024998143,Not Significant,0.2551867992475461
ENSMUSG00000001065,Zfp276,20.471686438168877,0.8213209333811818,0.7047055484930493,1.1654810085396718,0.24382434325011984,0.4611744814753028,Not Significant,0.3361347318653621
ENSMUSG00000001082,Mfsd10,12.059148332270304,1.11162602298867,1.1357333950623407,0.97877374022946,0.3276917874558567,0.5516348119687501,Not Significant,0.2583483346483329
ENSMUSG00000001098,Kctd10,20.17725070955059,-3.250186701532253,0.5371642885947633,-6.050638083247923,1.4427323919460784e-9,6.207303648517809e-8,Downregulated,7.207097009302827
ENSMUSG00000001100,Poldip2,13.544271884960644,-0.57430281671272,0.8067289357741003,-0.7118906874979576,0.4765324692617955,0.6821594936692825,Not Significant,0.16611407237833634
ENSMUSG00000001105,Ift20,19.31137943436098,0.446393119585548,0.7217756579366227,0.6184651902250001,0.5362687369873631,0.7256186047782199,Not Significant,0.1392915905442504
ENSMUSG00000001119,Col6a1,179.9505647682256,1.2947704258583603,0.4271783313983306,3.030983387242615,0.00243758659152416,0.01656558971778678,Upregulated,1.7807930990743859
ENSMUSG00000001120,Pcbp3,130.49744925206844,-1.0857423779109912,0.6235322228058711,-1.7412770955528043,0.08163501904722116,0.22030427766319025,Not Significant,0.6569770700417759
ENSMUSG00000001123,Lgals9,10.091581383121136,-3.0339204496332193,1.0092050620589257,-3.006247752506888,0.00264493399089248,0.017639385501362,Downregulated,1.7535165483434318
ENSMUSG00000001127,Araf,136.7349076455453,-0.9597342859921816,0.3428344127263173,-2.7994105911366947,0.00511959923877278,0.03004309099729082,Not Significant,1.5222553867807942
ENSMUSG00000001128,Cfp,1.1896325639613994,-1.7782704932652107,1.4640226289093763,-1.2146468627946914,0.22450080717592277,0.43800710404781135,Not Significant,0.3585188456060748
ENSMUSG00000001134,Uxt,10.954067995429762,1.199169532192963,0.7512986450325344,1.5961289696469956,0.11046000199499036,0.2704756898165004,Not Significant,0.5678717629159956
ENSMUSG00000001138,Cnnm3,1.9833148809838024,-0.06951301413965896,1.2020456082203224,-0.05782893233358743,0.9538848920665433,0.9766544538950176,Not Significant,0.01025906505411737
ENSMUSG00000001143,Lman2l,19.01743113517537,0.2829258146683779,1.0827285197242864,0.2613081760702342,0.7938548619638914,0.8914148087711069,Not Significant,0.049920155403360346
ENSMUSG00000001150,Mcm3ap,6.907235487661822,-0.6562991663159433,0.7674025162991831,-0.8552215458987047,0.39242851044948374,0.6156052326161936,Not Significant,0.21069769734172733
ENSMUSG00000001151,Pcnt,15.247990391817432,0.9270809639335084,0.9048102645483678,1.024613667923249,0.3055455127787901,0.5293758182757128,Not Significant,0.2762359010197122
ENSMUSG00000001156,Mxd1,0.90938693143015,-1.0288285990105306,1.4712084111580714,-0.6993085352201606,0.4843592341303344,0.68762976542366006,Not Significant,0.16264533227663958
ENSMUSG00000001157,Gmcl1,9.644788113677697,1.311906207450352,1.119529154583797,1.1718374658479296,0.24126231750582927,0.4583984032610756,Not Significant,0.3387569038157791
ENSMUSG00000001158,Snrnp27,13.045986888844268,-3.808477011148704,0.6876705051622979,-5.538229402829864,3.05544876979403e-8,9.67558777101443e-7,Downregulated,6.014322643057929
ENSMUSG00000001166,Oas1c,13.203745673588044,1.0434795879802192,1.1368150776738175,0.9178973858399344,0.3586725903889283,0.5834615434713121,Not Significant,0.2339877634551064
ENSMUSG00000001173,Ocrl,12.785810146962165,0.5250034068234617,0.8688262885987035,0.6042674050185791,0.5456658732856733,0.7335118631096251,Not Significant,0.13459285790606212
ENSMUSG00000001175,Calm1,3849.1121568272,0.39172477718551785,0.3590816802007987,1.0909071634243916,0.2753137347415448,0.4962368431025456,Not Significant,0.3043109946745936
ENSMUSG00000001211,Agpat3,5.9529558724587455,0.20434122789209352,1.3582171607261315,0.15044812700116997,0.8804110734746862,0.940429661358202,Not Significant,0.02667368158767254
ENSMUSG00000001229,Dpp9,20.29842558160752,0.05575817651916631,0.5463721823410251,0.10205163864723284,0.9187156872880696,0.9589038398617808,Not Significant,0.01822494226760817
ENSMUSG00000001240,Ramp2,29.271801077170817,-0.8213083169775953,0.8812866455378732,-0.9319423154044602,0.351366337512112,0.5762085580760552,Not Significant,0.23942029569530524
ENSMUSG00000001248,Gramd1a,159.51181056152274,1.5402856748640648,0.6734520721895338,2.287149655440621,0.02218708939886439,0.08782389553717157,Not Significant,1.0563873031371658
ENSMUSG00000001249,Hpn,3.998776465832715,-0.02542093127717009,1.2685841153784407,-0.02003882199769353,0.9840124033001224,0.991677188340665,Not Significant,0.003629676775379857
ENSMUSG00000001260,Gabrg1,110.58850202275164,2.832225701060539,0.9940450062108508,2.8491926254491786,0.00438303348036578,0.02673274507171873,Upregulated,1.5729564431032317
ENSMUSG00000001270,Ckb,1046.107028410213,-0.8993535419837111,0.23767048896041856,-3.784035392519804,1.5430586601138013e-4,0.00176558544188362,Not Significant,2.7531112608022674
ENSMUSG00000001281,Itgb7,9.065827813378467,-0.05210159181000003,0.805161794210029,-0.06470946856230136,0.9484053238028762,0.9736469292289992,Not Significant,0.011598501526134822
ENSMUSG00000001285,Myg1,26.400771400466905,0.4525650676106602,0.5288462813749789,0.855759194210479,0.39213099046177025,0.6154366590429541,Not Significant,0.21081663817323967
ENSMUSG00000001288,Rarg,20.154473410458294,-0.6885414100185039,0.8144017510394275,-0.8454566915404013,0.39785590334154336,0.6203443505553404,Not Significant,0.2073671685159743
ENSMUSG00000001289,Pfdn5,219.6012180913345,2.1061823735926306,0.8730602097864376,2.41241365713807,0.01584729046243296,0.06962659797288222,Not Significant,1.1572248243806396
ENSMUSG00000001305,Rrp15,16.578136778234114,1.304284685441428,0.6116550970211788,2.132385868757449,0.03297513812656547,0.11649888002668636,Not Significant,0.9336782497501339
ENSMUSG00000001313,Rnd2,26.231575748990164,-3.1676847380788016,0.869103899171008,-3.644771057983157,2.676299365437557e-4,0.00279888582597915,Downregulated,2.55301481720321
ENSMUSG00000001323,Srr,9.02770773623832,-0.12619790204914602,1.0250046273587845,-0.12311934861633823,0.9020125898652984,0.9503521818923591,Not Significant,0.022115423859868703
ENSMUSG00000001333,Sync,19.390533557459456,0.0777284364138858,0.8332726086175831,0.09328092104556145,0.9256803887884384,0.9620054749828544,Not Significant,0.016822456290590367
ENSMUSG00000001334,Fndc5,14.956269300046994,-4.246238747835912,1.4333359608769576,-2.962486718911271,0.0030516497411533,0.01980729179816898,Downregulated,1.7031749004086487
ENSMUSG00000001349,Cnn1,0.7470566199539007,-0.99552544192104,1.3974272735563926,-0.7123987493012574,0.4762178898039777,0.6819966300850767,Not Significant,0.16621777129523885
ENSMUSG00000001366,Fbxo9,78.96131580236593,-0.2808558643639893,0.5794228048727442,-0.4847166214413537,0.627877374382074,0.7864912280503747,Not Significant,0.10430611681763333
ENSMUSG00000001376,Vps50,101.33844248236876,2.6497127335050785,0.7821196221460746,3.387861215186592,7.043989712670157e-4,0.00613414104145026,Upregulated,2.212246242566222
ENSMUSG00000001380,Hars1,245.32991779947207,1.7210667940182396,0.652296437197985,2.638473393188044,0.00832802352724699,0.04378335898515882,Upregulated,1.358690923152739
ENSMUSG00000001383,Zmat2,12.839865114550832,0.5367260137498582,1.1409391229534154,0.470424760578372,0.6380515773927549,0.7925327492804768,Not Significant,0.10098278269010588
ENSMUSG00000001403,Ube2c,3.414631041020468,-0.00851802338983198,1.2783758941949184,-0.00666316020859918,0.994683606682708,0.9978420319586906,Not Significant,9.382062865375051e-4
ENSMUSG00000001415,Smg5,39.82052122838622,0.50277971741331,0.4983031889241924,1.0089835437312416,0.31298252644930613,0.5370335256637051,Not Significant,0.2699986015327214
ENSMUSG00000001416,Cct3,51.73851083840181,-1.9466300227676645,0.5616946169683547,-3.465637668515053,5.289756325289823e-4,0.00488350699461056,Downregulated,2.311268185908018
ENSMUSG00000001418,Glmp,95.3000782481959,0.5422573159184235,0.33017334021310923,1.642341309472247,0.10051929061625373,0.2545302074597962,Not Significant,0.5942606685154413
