ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000047497,Adamts12,0,0,0,0,0,3.636,2.1719999999999997,0,0,0,0,1.112,0,0
ENSMUSG00000047501,Cldn4,0,3,0,0,0,3,1,0,0,0,0,0,1,0
ENSMUSG00000047502,Mroh7,49,83.001,74,46,69,102,177.04,109.096,168.461,102,144.841,144.668,137.05599999999998,160.18099999999998
ENSMUSG00000047507,Baiap3,176.12,1036.778,887.0300000000001,346.626,778.0079999999999,988.871,641.465,858.266,810.3649999999999,681.523,686.1850000000001,571.9670000000001,582.6299999999999,637.6739999999999
ENSMUSG00000047508,Mbd3l2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047509,Gm6776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047511,Or2v2,0,0,0,0,2,2,0,1,1,1,1,0,0,1
ENSMUSG00000047514,Tspyl1,3339.263,3206.451,2935.498,3741,2524.512,2995.036,4899.374,4623.606,4523.251,4206.283,4708.131,4927.984,4527.106,5129.521
ENSMUSG00000047515,BC049715,10.832,6,6.0009999999999994,7.741,3.0060000000000002,5.714,20.038,32.046,30,26.019000000000002,51,29,27,40.049
ENSMUSG00000047517,Dmbt1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047528,Flacc1,2,0,3,2,1,2,1,1,0,1,1,1,0,0
ENSMUSG00000047531,Rtp2,3,6,2,1,4,0,14,5,5,0,3,4,10,3
ENSMUSG00000047534,Mis18bp1,1,5.811,1,15,0,0,15,0,16,23.007,3.766,9.808,13.001,2
ENSMUSG00000047535,Or52z1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047539,Fbxo28,50.468,103.79799999999999,123.193,120.94800000000001,18.306,171.46599999999998,207.67899999999997,181.947,113.725,135.35999999999999,143.049,132.459,121.87,203.61
ENSMUSG00000047544,Or51ac3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047545,Or52ae9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047547,Cltb,388.851,334.659,345.76,484.509,307.685,354.7,321.893,347.997,306.021,334.483,286.848,238.991,263.288,332.92
ENSMUSG00000047554,Tmem41b,140.434,173.66,177.164,167.614,148.666,140.291,58.403,189.09599999999998,139.604,130.685,183.11399999999998,99.33599999999998,141.41,124.91400000000002
ENSMUSG00000047557,Lxn,28.007,0,21.837,20.886,0,11.328,58.805,5.081,8.102,22.263,31.251,9.139,19.185,28.186999999999998
ENSMUSG00000047562,Mmp10,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047564,Krtap3-1,0,2,0,0,0,10.018,0,0,0,0,0,0,0,0
ENSMUSG00000047565,Acot10,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0
ENSMUSG00000047583,Tyw3,13.743,18.166999999999998,20.445,11.167,11.366,16.97,31.44,28.553,14.3,25.147,26.291,29.948,20.247,18.292
ENSMUSG00000047591,Mafa,158,201,146,158,158,156,302.516,232.569,299.733,240.037,267.696,269.855,265.174,250.547
ENSMUSG00000047592,Nxpe5,4,5,3.411,0,0,0,10.542,3.031,14.003,4.001,2,1,2.307,7.311
ENSMUSG00000047594,Or10ag57,68.395,49.178,23.57,90.675,31.042,39.202,52.98,62.252,63.375,54.466,42.997,50.439,53.806,69.79
ENSMUSG00000047603,Zfp235,55.811,40.967,51.392,65.047,42.824999999999996,65.63,79.207,78.423,87.687,65.458,98.858,69.632,85.59400000000001,79.29799999999999
ENSMUSG00000047604,Frat2,57,77,65,65,42,67,80.147,64.525,71.115,86.002,73,83.281,78.006,80
ENSMUSG00000047613,A430005L14Rik,64.624,18.442,67.53399999999999,93.35300000000001,47.134,25.372999999999998,34.566,40.851,66.09100000000001,28.092,42.658,28.154999999999998,68.077,49.86299999999999
ENSMUSG00000047617,Paxx,170.59,359.697,300.951,252.21,224.39,269.291,350.133,358.88399999999996,388.72299999999996,341.78,400.767,410.643,419.07099999999997,351.808
ENSMUSG00000047619,Ddi1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047626,Or6c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047632,Fgfbp3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047636,Cdcp2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000047642,D930020B18Rik,0,6.436,2.036,1.693,1.584,1.348,3.143,0,0,3.052,0,0,0,0
ENSMUSG00000047643,Gm5454,0,0,1.251,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047649,Polr1g,0,0,2.069,0,0,0,0,0,0,1.251,0,0,0,0
ENSMUSG00000047652,Pea15b-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047654,Tssk6,1,2,3,0,1,2,4,4,4,1,2,2,3,0
ENSMUSG00000047655,Vmn1r74,4,0,0,0.986,0,1,2.008,5,4.054,6.996,5.999,7.766,5.202,8.002
ENSMUSG00000047656,Trpt1,75.318,136.33,113.909,99.756,91.871,110.464,169.05,162.488,151.807,166.312,152.424,150.382,163.85,158.856
ENSMUSG00000047657,Crry-ps,0,0,0,0,0,0,1.094,1.057,3.926,0,0,9.175,0,0
ENSMUSG00000047667,Or8d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047669,Msl3l2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047671,Dynlt4,0,8.628,8.64,0,1,4.339,7.776,6.297000000000001,0,2.624,2,6,8.453,1.182
ENSMUSG00000047674,Pdha2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047675,Rps8,24.438000000000002,39.398,10.694999999999999,22.482999999999997,22.114,21.385,38.505,129.54,19.313000000000002,40.423,68.496,62.258,25.704,49.202999999999996
ENSMUSG00000047676,Rpsa-ps10,1.391,0,0,0,0,0,1004.386,2518.887,3157.393,4146.329,1879.35,1906.341,1722.337,8.306
ENSMUSG00000047686,Rtl3,0,0,0,0,0,0,2,1,1,2,1,3,1,4
ENSMUSG00000047694,Yipf6,56.849,33.744,41.771,79.33,31.243000000000002,51.021,84.209,80.011,78.382,75.096,86.82199999999999,52.92,76.01,103.53599999999999
ENSMUSG00000047696,Gm57858,8,10,13,17.989,13,6,29.386,31.675,30.357,20.064,22.265,26.381999999999998,25.955,28.255000000000003
ENSMUSG00000047702,Or2y16,104,65.855,62.93,103.969,46.998,58.461,417.546,338.58,499.487,197.029,225.706,232.378,290.006,393.498
ENSMUSG00000047712,Ust,14.413,10.349,0,78.32,49.905,76.538,75.152,90.523,75.509,30.59,52.248,56.217,10.057,74.919
ENSMUSG00000047716,Or11j4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047719,Ubiad1,0,0,0,0,0,0,0,1.297,1.469,4.036,1.455,6.341,0,0
ENSMUSG00000047720,Clec2m,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047721,Bola2,153.322,119.342,143.583,183.08499999999998,81.765,108.651,238.986,251.147,234.6,213.608,228.578,274.65999999999997,249.49,296.835
ENSMUSG00000047730,Fcgbp,4.005,4.247,0,3,6,0,5.65,8.504,0,12,7.826,9,10.788,6.875
ENSMUSG00000047731,Wbp1l,105.712,45.247,44.711,68.887,23.910999999999998,78.817,74.91,80.792,77.755,29.761,56.627,86.791,80.699,109.973
ENSMUSG00000047733,Tmem262,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ENSMUSG00000047735,Samd9l,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047746,Fbxo40,0,0,0,0,12.253,14.155,0,0,3.604,0,0,3.125,0,0
ENSMUSG00000047747,Rnf150,3.0569999999999995,3.024,2.005,0,0,3.0780000000000003,1.055,3.144,0,1.057,1.045,0,1.018,0
ENSMUSG00000047749,Zc3hav1l,95,95,104,119,76.959,94,142.019,116.004,137,124,155.458,108.403,142.05,147.089
ENSMUSG00000047766,Lrrc49,636.48,496.614,433.181,831.058,459.494,489.05899999999997,494.47999999999996,566.738,486.807,435.36199999999997,449.108,542.806,513.573,587.1859999999999
ENSMUSG00000047767,Atg16l2,73.70600000000002,195.169,149.263,98.347,131.249,159.308,143.42700000000005,172.88899999999998,123.422,164.98,118.537,125.35899999999998,117.809,149.142
ENSMUSG00000047773,Ankfn1,196.915,141.228,108.742,212.149,97.94800000000001,156.077,299.42900000000003,236.53699999999998,291.271,277.454,347.49799999999993,254.576,375.767,326.46
ENSMUSG00000047786,Lix1,796.0070000000001,528.823,473.956,605.49,325.45,404.538,1015.8589999999999,1005.371,932.419,880.97,701.0849999999999,757.731,738.721,797.184
ENSMUSG00000047787,Flrt1,505,374,353,465,299.122,343,475.271,457.236,415.146,402.346,442.106,498.736,536.441,554.977
ENSMUSG00000047789,Slc38a9,38.446000000000005,46.86,31.647,41.998000000000005,16.165,8.637,43.736,66.576,25.553,22.159,39.120000000000005,38.581,28.574000000000005,28.167
ENSMUSG00000047793,Sned1,29.12,64.07000000000001,50.16499999999999,38.513000000000005,41.774,73.189,51.927,43.465999999999994,84.899,40.967,54.442,25.97,66.367,45.403999999999996
ENSMUSG00000047794,Or52l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047798,Cd300lf,15,4,6,10,6,1,26.002,23.979,9.003,15,5,9,7.0009999999999994,12
ENSMUSG00000047799,Oog4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047804,Akap10,778.788,521.975,441.823,877.654,342.201,342.78,774.188,770.477,764.773,745.4830000000001,729.319,671.734,808.104,910.45
ENSMUSG00000047810,Ccdc88b,39.686,71.93100000000001,47.943,0,28.741,63.911,42.828,56.686,71.403,38.545,66.079,74.404,46.351,49.47
ENSMUSG00000047819,Tigd4,3,5,0,4,0,6,5,3,8,5,3,3,6,7.097
ENSMUSG00000047821,Trim16,170.099,216,189,176,159,221.99999999999997,156.005,150.015,186.186,154,129.07,155.079,128,161.009
ENSMUSG00000047824,Pygo2,521,765.9999999999999,679.001,561,568,686,899.142,941.631,918.004,837.036,815.865,815.469,824.0100000000001,951.687
ENSMUSG00000047832,Cdca4,9,9,1,5.363,3,4.192,6.626,5,10.139,11,6.632,2.848,9.6,10
ENSMUSG00000047843,Bri3,1.197,0,0,0,0,1.147,0,0,0,0,0,0,0,0
ENSMUSG00000047854,Stx19,16.292,5.083,1,5.52,5.434,1,2.781,10.555,1.765,5.703,5.01,4.36,7.772,3.693
ENSMUSG00000047861,Foxi1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000047866,Lonp2,83.668,25.815,37.974,87.974,34.088,31.169,58.132,65.023,30.658,56.15,53.721,32.611,63.222,58.091
ENSMUSG00000047867,Gimap6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047868,Or6c201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047878,A4galt,0,4.178,0,0,0,1.348,0,1,0,3,0,0,0,0
ENSMUSG00000047879,Usp14,227.44700000000003,197.56000000000003,127.48700000000001,282.143,138.899,172.13600000000002,355.33899999999994,366.714,302.43,393,370.35400000000004,313.334,377.06,375.48199999999997
ENSMUSG00000047880,Cxcr5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047881,Rell1,221.864,0,0,290.634,0,0,120.725,0,0,120.281,0,175.453,0,88.647
ENSMUSG00000047884,Klk9,7,1,5,4,1,4,5,1,4,1,0,1,0,2
ENSMUSG00000047888,Tnrc6b,54.461000000000006,12.495999999999999,9.138,91.72699999999999,5.66,19.35,54.580000000000005,27.75,34.275999999999996,39.942,39.355,27.080000000000002,39.062,66.36200000000001
ENSMUSG00000047889,Serpinb6d,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047894,Ang2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000047897,Ripply2,6.567,21.061,14.98,3.891,20.206,15.672,34.777,30.358,43.582,39.296,43.01,35.246,41.88,51.113
ENSMUSG00000047898,Ccr4,0,1,4,0,0,1,0,0,0,0,1,1,1,1
ENSMUSG00000047904,Sstr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047905,Gm8566,0,0,0,1.002,0,0,2.057,1.028,0,1.027,1.022,1.032,2.087,0
ENSMUSG00000047907,Tshz2,578.897,319.993,288.353,659.7,261.381,318.68,432.579,409.41700000000003,453.91999999999996,345.105,402.75800000000004,448.993,420.015,463.597
ENSMUSG00000047909,Ankrd16,783.595,711.515,655.395,848.5320000000002,504.96899999999994,654.498,641.355,581.0640000000001,678.871,664.938,602.263,537.127,625.642,648.1220000000001
ENSMUSG00000047910,Pcdhb16,151,117,118,184,55,86.007,322.324,299.18,279.851,269.73,296.019,329.62,289.14,305.273
ENSMUSG00000047911,Npm2,0,0,0,0,0,0,0,0,0,2,0,0,1,0
ENSMUSG00000047921,Trappc9,265.74,309.56600000000003,312.38100000000003,370.33399999999995,207.06,364.34900000000005,648.305,730.163,513.1080000000001,629.1049999999999,697.2850000000001,743.7270000000001,688.4000000000001,787.279
ENSMUSG00000047940,Stpg2,1,0,5,0,0,4,0,0,0,0,0,0,0,0
ENSMUSG00000047959,Kcna3,24,31,30,33,31,27,88.912,76,74.024,65,83.041,56.134,80.01,98
ENSMUSG00000047960,Or5h18,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ENSMUSG00000047963,Stbd1,0,12.003,0,0,23.44,0,0,0,0,0,2.643,0,0,0
ENSMUSG00000047965,Rpl9-ps7,1.044,2.104,0,1.164,0,0,0,1.317,1.573,0,0,1.45,0,4.51
ENSMUSG00000047969,Or5t5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047976,Kcna1,5650.999000000001,3016.529,2776.512,7309.999999999999,2441.797,2948.851,3598.2009999999996,3442.905,3418.463,3153.2819999999997,3489.716,3521.294,3959.6449999999995,4190.451
ENSMUSG00000047977,Synb,9.983,6.001,10.183,15.502,11.597,7.93,8.874,11.61,9.341,6.301,6.65,12.523,17.814,14.009
ENSMUSG00000047980,Pate5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047986,Palm3,0,11.825,8.43,0,2.689,8.267,7.686999999999999,13.513,4.912,9.754000000000001,11.199,8.049,4.845,8.532
ENSMUSG00000047989,Ino80c,732,591.291,577.353,813.915,433.519,592.239,758.679,773.991,751.599,728.675,762.688,787.691,721.813,824.985
ENSMUSG00000047992,Dipk1c,11.443,13.524,20.936,5.166,7.042,14.561,12.837,13.344,19.271,10.209999999999999,9.65,9.051,8.678,5.353
ENSMUSG00000047995,Cypt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047996,Prrg1,19.168999999999997,4.099,8.062,11.122,4.134,4.031,28.454,21.208,33.728,31.892,17.283,28.130000000000003,17.750999999999998,30.598
ENSMUSG00000048000,Gigyf2,883.591,423.3710000000001,249.94899999999998,629.009,326.74999999999994,308.58799999999997,685.445,689.2620000000001,672.0429999999999,511.313,505.75200000000007,691.87,625.352,883.1010000000001
ENSMUSG00000048001,Hes5,0,2.341,2.511,3.745,1.172,0,0,0,0,1.194,0,0,1.87,1.551
ENSMUSG00000048003,Catsper4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048004,Tmem196,411.603,292.993,294.765,473.471,235.879,285.74699999999996,523.155,494.695,449.43300000000005,437.664,488.298,523.433,449.08700000000005,555.048
ENSMUSG00000048012,Zfp473,216.221,70,53.331,151.165,39.23,58.12,49.961,63.624,57.139,44.291,47.757,56.43000000000001,22.534,54.303
ENSMUSG00000048013,Krt35,0,1,0,0,1,1,0,1,0,0,1,0,0,0
ENSMUSG00000048022,Tmem229a,3584,2144.935,1886.255,3375,1664.225,2014.629,3932.357,3746.33,3687.245,3691.335,3876.274,3632.206,3807.05,3945.682
ENSMUSG00000048027,Rgmb,13.479,17.784,10.264,15.41,7.224,22.515,8.37,16.588,9.086,6.035,7.263999999999999,7.275,10.443,13.465
ENSMUSG00000048029,Eno4,3.912,15.299,0,21.701,0,0,16.436,3.847,15.263,0,0,4.983,0,40.487
ENSMUSG00000048031,Fcrl5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048038,Ccdc187,7.682,20.842,7.338,15.89,18.733,11.937,8.785,9.795,12.369,9.148,4.73,3.316,9.551,10.178
ENSMUSG00000048040,Arxes2,1353.867,1426.512,1380.361,1239.178,1030.111,1316.797,2481.587,2302.697,2253.508,2377.397,2525.29,2428.078,2286.75,2524.305
ENSMUSG00000048047,Zbtb33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048058,Ldlrad3,0,0,0,0,0,0,1.47,4.013,3.012,3.023,4.033,4.027,2.02,2.01
ENSMUSG00000048062,Fpr-rs4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048067,Or10am5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048077,H1f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048078,Tenm4,3297.6330000000003,2912.3279999999995,2677.912,2762.214,2497.4589999999994,2914.59,2932.311,2709.4339999999997,2759.0429999999997,2438.6229999999996,2821.985,2766.8619999999996,2768.543,3040.4249999999997
ENSMUSG00000048080,Or4k6,13.285,22.371000000000002,8.965,25.487000000000002,1.683,2.739,18.841,30.277,25.767,11.024999999999999,22.909,22.814,27.275,21.033
ENSMUSG00000048087,Ahcyl,0,0,0,0,0,0,678.594,775.954,798.343,591.128,617.415,634.697,595.085,651.27
ENSMUSG00000048100,Taf13,878.7389999999999,665.711,535.7149999999999,725.854,492.771,638.911,1023.879,901.935,978.2130000000001,999.7289999999999,958.376,1007.869,1076.082,965.547
ENSMUSG00000048101,Or7a40,0,0,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUSG00000048106,4632415L05Rik,130,113,106.11,158,81,101,102,119.007,115,121,122,126.101,146.056,133.207
ENSMUSG00000048108,Tmem72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048109,Rbm15,185.909,139.371,101.386,276.388,86.353,143.543,216.512,200.961,218.592,199.592,212.485,186.69,182.017,240.864
ENSMUSG00000048118,Arid4a,163.55700000000002,106.333,86.16900000000001,300.427,113.98,99.65899999999999,152.389,90.319,93.559,106.018,100.204,91.75800000000001,128.809,105.619
ENSMUSG00000048120,Entpd1,2.487,6.018,4.657,6.051,2,2.046,1,4.244,2.3040000000000003,6.789,2.218,1,4.657,3.1719999999999997
ENSMUSG00000048126,Col6a3,43.839,19.101,18.435,41.256,16.924,2.361,19.526,24.397,27.067999999999998,23.430999999999997,35.191,15.464,6.064,26.715
ENSMUSG00000048142,Nat8l,9481.004,15542.774,13877.368,11081.587,12098.124,14984.603,18793.317,20119.726,18874.443,17067.351,19316.303,22090.916,19554.342,22476.793
ENSMUSG00000048148,Nwd1,2522.181,1382.1429999999998,1135.3799999999999,2036.861,1181.728,1341.14,1854.5090000000002,1707.1390000000001,1630.037,1708.9080000000001,1489.308,1494.562,1713.836,1738.414
ENSMUSG00000048153,Or6e1,6,3,0,2,0,1,7,6,9,5,10.043,9,7,11
ENSMUSG00000048154,Kmt2d,183.468,90.88799999999999,101.117,146.08,79.877,94.502,76.87,57.063,85.475,59.361,82.67399999999999,65.792,83.30099999999999,106.378
ENSMUSG00000048155,H2bw2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048163,Selplg,8.232,3,17.058,11.004,4,5.226,23.147,38.862,30.985,31.829,15.379000000000001,10.21,29.721000000000004,20.044
ENSMUSG00000048164,Gm7204,0,0,0,0,0,0,1.183,0,0,0,1.324,1.221,0,0
ENSMUSG00000048170,Mcmbp,12.771,8.359,3.232,10.972,2.123,9.954,24.198,17.814,22.972,8.66,9.868,10.844,14.602,12.806999999999999
ENSMUSG00000048173,Or1aa2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048174,Tmem81,108.613,40.377,59.928,79.409,25.804,43.199,54.261,42.347,53.498,73.584,77.572,90.255,95.486,73.172
ENSMUSG00000048185,Rnf7l,0,1,0,0,0,1,0,0,1,0,0,1,0,0
ENSMUSG00000048186,Bend7,213.612,137.954,128.51,250.618,91.863,145.517,189.212,159.239,155.469,137.976,164.674,170.342,170.254,166.667
ENSMUSG00000048188,Gm8181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048197,Or5w20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048200,Cracr2b,3.3129999999999997,7.425,5.337,12.979,1.721,8.376,12.82,5.413,4,14.254,8.506,8.309,12.744,5.906000000000001
ENSMUSG00000048206,Dnajb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048216,Gpr85,226.002,0,0,236.543,1.316,104.83,137.665,189.221,168.179,88.813,209.867,87.318,88.601,266.889
ENSMUSG00000048217,Nags,0,0,0,0,1,3,0,2,1,1,1,0,0,0
ENSMUSG00000048218,Amigo2,195.738,58.931,153.844,330,68.834,141.586,353.247,178.833,139.165,161.642,157.776,104.071,153.754,127.306
ENSMUSG00000048222,Mfap1b,1880.758,1409.81,1413.463,2554.02,1055.719,1387.808,1793.151,1849.723,1725.518,1629.519,1657.157,1595.312,1593.683,1849.749
ENSMUSG00000048226,Or4c107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048230,Fbxo43,11.16,5.736,3,14,10.01,8,19.162,4.881,17.436,5.099,11.79,15.221,11.482,17.667
ENSMUSG00000048231,H2-M10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048232,Fbxo10,0,0,0,0,0,0,7.012,0,1.343,0,3.299,0,0,0
ENSMUSG00000048234,Rnf149,40.955,26.128999999999998,12.743,36.985,11.545,16.488,41.117000000000004,26.945999999999998,38.122,25.855,30.5,41.254000000000005,53.809,40.885
ENSMUSG00000048236,Ovch2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048240,Gng7,1004.36,913.271,826.369,1030,747.086,873.808,913.309,892.075,882.1469999999999,858.4689999999999,827.5889999999999,962.8259999999999,832.277,1034.675
ENSMUSG00000048249,Crebrf,56.804,10.64,7.324,66.111,12.279,12.475999999999999,20.028,47.295,22.984,35.778999999999996,27.776,26.113999999999997,18.957,25.764999999999997
ENSMUSG00000048261,Gm4879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048264,Dip2c,2309.098,1712.0710000000001,1629.453,2361.808,1423.297,1580.473,2694.7249999999995,2589.433,2539.941,2460.134,2670.413,2630.356,2673.802,2918.398
ENSMUSG00000048271,Rbm33,26.435,36.71,36.319,46.443,53.453,23.754,28.314,18.361,16.233,19.801,33.622,18.089,42.071000000000005,24.596
ENSMUSG00000048277,Syngr2,5.132,1.148,11.713000000000001,1.154,3.0229999999999997,2.235,6.366,8.649000000000001,2.818,5.715999999999999,3.355,3.843,4.939,3.149
ENSMUSG00000048279,Sacs,3782.192,2606.775,2229.625,5214.452,1930.218,2396.907,7363.181999999999,6756.206999999999,6080.385,6679.517000000001,6582.878000000001,6073.651999999999,7083.284,7145.196
ENSMUSG00000048280,Zfp738,101.615,124.66,100.216,105.436,71.997,113.19900000000001,294.542,317.613,278.162,253.337,275.902,244.932,274.685,249.169
ENSMUSG00000048281,Dleu7,105,147.112,104,72,96,114,215.007,222.663,199.58599999999998,211.034,182.153,208.90300000000002,204.005,241.378
ENSMUSG00000048284,Tas2r126,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000048285,Frmd6,36.068,40.636,10.719000000000001,64.79599999999999,35.361999999999995,21.835,38.015,41.979,15.960999999999999,22.068,29.229,25.410999999999998,30.973,45.369
ENSMUSG00000048292,Or10v5,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ENSMUSG00000048294,Krtap4-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048299,Or10n1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048307,Ankrd46,3060.9999999999995,3329.947,3023.503,3235.0000000000005,2566.5930000000003,2992.9990000000003,5403.816000000001,5403.512,4918.257999999999,4847.96,4858.496,5011.436,4586.314000000001,5642.754
ENSMUSG00000048312,Gm4884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048329,Mfsd6l,0,0,0,0,1,2,2,0,3,1,1,0,0,0
ENSMUSG00000048330,Ric3,1420.8329999999999,559.471,268.75100000000003,1137.5929999999998,124.78500000000001,334.729,1067.431,660.095,768.269,1237.7309999999998,576.7009999999999,774.4499999999999,642.977,686.5720000000001
ENSMUSG00000048332,Lhfpl6,109.421,0,0,169.159,0,0,8.193,14.438,11.557,8.309,13.033,7.13,8.045,17.787
ENSMUSG00000048334,Gm8258,0,0,0,0,0,0,0,2.484,1.13,0,0,0,0,0
ENSMUSG00000048337,Npy4r,2,0,1,1,0,2,4,6,2,1,3,7,3,8
ENSMUSG00000048347,Pcdhb18,264,147,154,198,129,147.185,252.439,264.082,253.683,230.444,275.714,225.535,282.617,303.208
ENSMUSG00000048349,Pou4f1,54.781,31.537,35.027,73.256,35.534,39.494,86.552,77.203,62.509,52.852,72.071,47.009,68.184,58.582
ENSMUSG00000048351,Coa7,21.656,27.573,23.279000000000003,24.243,35.47,33.973,72.325,99.297,101.39099999999999,89.347,54.858,79.892,91.70299999999999,86.274
ENSMUSG00000048355,Arxes1,582.371,589.891,504.371,459.822,378.688,507.21,677.571,671.619,555.631,592.282,635.613,648.449,690.22,742.073
ENSMUSG00000048356,Or1s2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048368,Omd,21.489,9.732,4.018,13.681,7.072,3.402,93.684,100.044,65.063,86.478,128.756,58.274,109.337,91.415
ENSMUSG00000048373,Fgfbp1,0,1.824,0,0,1.825,3,1.433,3.26,0,0,5.066,1.588,0,1.461
ENSMUSG00000048377,Foxi2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048378,Or2o1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048379,Socs4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048387,Osr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048388,Fam171b,5.244,0,3.257,7.414,4.076,4.308,13.582,9.579,18.252,20.865,11.041,20.355,22.837,14.634
ENSMUSG00000048391,Or7g25,1,0,0,0,0,0,0,2.001,2,2,2.044,1,0,1
ENSMUSG00000048398,Lgalsl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048399,Tprg1,6.76,4,7,8.812,6,7,6.895,1,6,7.791,4,2,2,1
ENSMUSG00000048400,Prss54,0,0,1,0,0,0,0,2,0,0,0,1,0,0
ENSMUSG00000048402,Gli2,0,9.968,2.967,2.798,0,2.268,0,0,0,0,2.106,0,4.238,0
ENSMUSG00000048410,Zfp407,4.2330000000000005,2.287,5.12,3.874,5.366,5.56,0,3.1870000000000003,3.421,4.259,0,4.846,3.5,1.209
ENSMUSG00000048416,Mlf1,0,2.488,0,0,1,0,0,0,0,0,1,0,0,0
ENSMUSG00000048424,Ranbp3l,20,12.272,10,26.194,13,16.889,47.356,57.021,35.706,41.858999999999995,80.362,29.44,68.503,61.114000000000004
ENSMUSG00000048425,Or52x1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
